,LandContour,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtExposure,BsmtFinType1,HeatingQC,BsmtFullBath,FullBath,BedroomAbvGr,KitchenQual,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageQual,Remodel,Garage_Remodel,LotArea,MasVnrArea,OpenPorchSF,WoodDeckSF,LotFrontage,GrLivArea,TotalBsmtArea,2ndFlrSF,AgeOfHouse,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,CentralAir_Y,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Lotshape_1.0,Lotconfig_CulDSac,Lotconfig_FR,Lotconfig_Inside,NormCond_Yes,MasVnrTyp_None,MasVnrTyp_Stone,Electric_SBrkr,IsHalfBath_Yes,Saletype_Other,Saletype_Warranty,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,SalePrice
905,1.0,5,5,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1,3,1.0,0,0.0,2.0,1.0,3.0,0,0,0.0,1.140005223951476,-1.080224217623321,-0.9489599713609932,0.5382987081290672,0.0,0.06856454265740908,-0.8650510624731955,0.7680377673825345,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,128000
906,1.0,8,5,2.0,2.0,3.0,1.0,6.0,4.0,1.0,2,3,2.0,1,4.0,2.0,3.0,3.0,0,0,0.0,1.2620939442287848,0.8189201173915175,-0.9489599713609932,1.989090847258556,0.0,1.2550854709730568,-0.8650510624731955,-1.5486425650247084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,255000
907,1.0,7,7,2.0,2.0,3.0,1.0,3.0,3.0,0.0,1,3,2.0,1,4.0,3.0,1.0,2.0,1,0,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,0.7970547952568948,0.0,-0.018165915244133336,1.2187794589176209,1.0525492637535785,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,250000
908,0.0,5,5,1.0,2.0,3.0,3.0,4.0,2.0,1.0,1,2,1.0,0,0.0,1.0,2.0,3.0,0,0,0.0,-0.8053179962652529,-1.080224217623321,1.03479588848757,0.2711035432656007,0.0,-0.36676546468565313,-0.8650510624731955,-0.14245246324740105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,131000
909,1.0,6,5,2.0,2.0,3.0,1.0,1.0,4.0,0.0,2,3,2.0,1,4.0,3.0,2.0,3.0,0,0,0.0,-0.8053179962652529,0.3930297504198231,0.5361398340682362,3.1553885648710693,0.0,-0.6557462372697688,1.1567901343336684,-1.1796958732033254,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,174000
910,1.0,5,5,1.0,2.0,2.0,1.0,3.0,2.0,0.0,2,5,1.0,0,0.0,1.0,2.0,3.0,0,0,0.0,1.3528458765049713,-1.080224217623321,-0.9489599713609932,0.5382987081290672,0.0,0.1764250432595945,1.2403031645485914,0.633008760721535,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,154300
911,1.0,5,7,1.0,2.0,3.0,3.0,5.0,2.0,0.0,1,3,2.0,0,0.0,1.0,1.0,3.0,1,1,0.0,-0.8053179962652529,-1.080224217623321,1.0514247617707522,0.0878060953292465,0.0,0.5271307153384716,-0.8650510624731955,0.15754528573982554,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,143500
912,1.0,5,7,1.0,2.0,2.0,1.0,3.0,2.0,0.0,1,3,1.0,0,0.0,1.0,1.0,3.0,1,0,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,-0.852168705951049,0.0,-0.5932365214840152,-0.8650510624731955,1.2528541306696839,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,88000
913,3.0,5,6,1.0,2.0,2.0,1.0,4.0,2.0,0.0,2,4,1.0,0,0.0,1.0,3.0,3.0,1,0,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,0.6254448056301716,0.0,-0.05398338982509057,1.2123663056256446,0.8111109758260834,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,145000
914,1.0,6,5,2.0,2.0,3.0,3.0,6.0,4.0,0.0,2,2,2.0,0,0.0,2.0,2.0,3.0,0,0,0.0,1.0596467671829273,1.4779557662536813,-0.9489599713609932,-2.0891831791190216,0.0,-0.9769403178764053,1.1198463332154496,-1.7519357100949804,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,173733
915,1.0,4,5,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1,3,1.0,0,0.0,1.0,1.0,3.0,0,0,0.0,1.0712389068395771,-1.080224217623321,-0.9489599713609932,-2.7304954478153087,0.0,-1.1463506689303646,1.0975091567391273,0.3028640353419011,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,75000
916,1.0,2,3,1.0,2.0,2.0,3.0,4.0,2.0,1.0,0,1,1.0,0,0.0,1.0,1.0,3.0,1,1,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,-0.9054579777892329,0.0,-1.320886963473455,-0.8650510624731955,0.7896874489503818,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,35311
917,1.0,4,6,1.0,2.0,2.0,1.0,5.0,4.0,0.0,1,3,1.0,0,0.0,2.0,1.0,3.0,0,0,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,-0.14772661356820452,0.0,0.23970498674378116,-0.8650510624731955,0.7016660822607287,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,135000
918,1.0,7,5,2.0,2.0,4.0,2.0,4.0,4.0,1.0,2,4,2.0,1,3.0,2.0,3.0,3.0,0,0,0.0,-0.8053179962652529,1.3805966687452071,0.7702850589621578,1.4910737529744884,0.0,0.17423573742364126,1.2471632727047384,-0.42783317806088905,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,238000
919,1.0,6,8,3.0,2.0,3.0,1.0,5.0,4.0,1.0,1,3,1.0,1,3.0,1.0,2.0,3.0,1,1,0.0,-0.8053179962652529,0.7421261631093046,-0.9489599713609932,0.8394201524280742,0.0,0.34788267208385354,-0.8650510624731955,0.633008760721535,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,176500
920,1.0,6,5,2.0,3.0,3.0,1.0,6.0,4.0,0.0,2,3,2.0,0,0.0,2.0,2.0,3.0,0,0,0.0,1.1302968094671153,0.9961766242860917,1.2189133902658416,0.0878060953292465,0.0,-0.21923647818717937,1.1674172201113167,-0.5723677683521231,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,201000
921,1.0,5,7,1.0,2.0,2.0,1.0,5.0,3.0,2.0,2,4,1.0,0,0.0,0.0,0.0,0.0,1,0,0.0,-0.8053179962652529,0.8921853014652086,-0.9489599713609932,-0.05261732985750669,0.0,0.5355920589426055,1.1985195267706423,1.6834297934434677,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,145900
922,1.0,6,5,2.0,2.0,3.0,1.0,6.0,4.0,0.0,2,3,2.0,1,4.0,3.0,2.0,3.0,1,0,0.0,-0.8053179962652529,-1.080224217623321,0.8776875290950706,-0.14772661356820452,0.0,0.6282402114320517,-0.8650510624731955,-1.5486425650247084,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,169990
923,1.0,6,5,2.0,2.0,3.0,1.0,2.0,4.0,1.0,2,2,2.0,1,2.0,2.0,2.0,3.0,1,0,0.0,-0.8053179962652529,0.8853297279335173,-0.9489599713609932,-0.9054579777892329,0.0,1.2171943879139855,-0.8650510624731955,-0.4741472218517418,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,193000
924,1.0,6,6,1.0,3.0,3.0,1.0,4.0,2.0,1.0,2,3,1.0,1,3.0,1.0,2.0,3.0,0,0,0.0,1.2106095845794638,1.1938678431705694,1.291749966069618,0.49437661621636725,0.0,1.3799525434645616,-0.8650510624731955,-0.035823462492701456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,207500
925,1.0,5,6,1.0,2.0,3.0,3.0,5.0,2.0,0.0,2,3,3.0,0,0.0,2.0,2.0,3.0,0,0,0.0,-0.8053179962652529,-1.080224217623321,1.063727951520715,0.5382987081290672,0.0,0.222288657724814,-0.8650510624731955,0.1268996313048318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,175000
926,1.0,8,5,2.0,2.0,3.0,1.0,1.0,4.0,0.0,2,4,3.0,1,4.0,3.0,3.0,3.0,1,0,0.0,1.34359371729612,1.0631697528762578,0.8903483735817448,1.0893613115635619,0.0,0.34142415754670413,1.235819091612923,-1.1796958732033254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,285000
927,1.0,7,5,1.0,2.0,2.0,1.0,4.0,3.0,0.0,2,4,1.0,1,4.0,2.0,2.0,3.0,0,0,0.0,1.3445054920422606,0.6620313682595967,-0.9489599713609932,0.5382987081290672,0.0,-0.4415327465956343,1.1887239608966624,0.38451912551079387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,176000
928,1.0,8,5,2.0,2.0,3.0,3.0,1.0,4.0,0.0,2,3,3.0,1,3.0,2.0,2.0,3.0,0,0,0.0,-0.8053179962652529,1.263042142845126,1.0992871619524416,0.0878060953292465,0.0,1.5114937436335534,-0.8650510624731955,-0.863117285307989,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,236500
929,1.0,7,5,1.0,2.0,3.0,1.0,1.0,3.0,0.0,2,4,2.0,1,3.0,3.0,2.0,3.0,0,0,0.0,1.3155069387830174,-1.080224217623321,-0.9489599713609932,-0.19574872684078917,0.0,-0.13735689910802498,1.2511963545439986,-0.79827425136826,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,222000
930,3.0,8,5,2.0,2.0,3.0,3.0,6.0,4.0,0.0,2,3,2.0,0,0.0,3.0,3.0,3.0,0,0,0.0,-0.8053179962652529,0.2635683950655605,0.8776875290950706,0.22568409733476888,0.0,0.9385566836021899,-0.8650510624731955,-1.401530119792259,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,201000
931,1.0,5,6,1.0,2.0,2.0,1.0,4.0,4.0,0.0,1,2,1.0,0,0.0,1.0,1.0,3.0,0,0,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,0.0878060953292465,0.0,-0.22609471776846843,-0.8650510624731955,0.48791847248430653,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,117500
932,1.0,9,5,3.0,2.0,4.0,1.0,1.0,4.0,0.0,2,3,3.0,1,4.0,3.0,3.0,3.0,0,0,0.0,1.3248702647332484,1.37803333681026,-0.9489599713609932,0.7116867236499108,0.0,1.8054336273485438,-0.8650510624731955,-1.5486425650247084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,320000
933,1.0,7,5,2.0,2.0,3.0,3.0,6.0,4.0,0.0,2,3,2.0,0,0.0,2.0,2.0,3.0,0,0,0.0,1.263781211759167,0.5792469155694641,1.0836681742004652,-0.24409166044881137,0.0,1.0077848569829302,-0.8650510624731955,-1.0891617058809788,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,190000
934,3.0,7,7,1.0,2.0,3.0,4.0,6.0,4.0,1.0,2,4,2.0,1,4.0,2.0,2.0,3.0,1,0,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,7.773476944398766,0.0,-1.045672598624815,-0.8650510624731955,0.5858599456643339,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,242000
935,1.0,4,5,1.0,3.0,1.0,2.0,1.0,3.0,0.0,1,1,1.0,0,0.0,1.0,2.0,3.0,1,1,0.0,1.1361893800038543,-1.080224217623321,-0.9489599713609932,-0.7993211360934872,0.0,-1.007393931043489,-0.8650510624731955,1.2353480724947834,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,79900
936,1.0,7,5,2.0,2.0,3.0,1.0,6.0,4.0,1.0,2,2,2.0,0,0.0,2.0,2.0,3.0,0,0,0.0,-0.8053179962652529,0.6397762902882684,-0.9489599713609932,-0.05261732985750669,0.0,0.33065098275262306,-0.8650510624731955,-1.0074168914803465,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,184900
937,1.0,7,5,2.0,2.0,3.0,2.0,6.0,4.0,0.0,2,3,2.0,1,4.0,2.0,2.0,3.0,0,0,0.0,-0.8053179962652529,0.7136036821123095,-0.9489599713609932,0.3162616465872836,0.0,0.19392198078491488,1.1840298578067296,-1.1796958732033254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,253000
938,1.0,7,5,2.0,2.0,3.0,2.0,6.0,4.0,0.0,2,3,2.0,0,0.0,2.0,3.0,3.0,0,0,0.0,-0.8053179962652529,1.012458469538839,-0.9489599713609932,0.22568409733476888,0.0,0.784428822816278,1.1063130900422458,-1.7519357100949804,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,239799
939,1.0,7,7,1.0,3.0,2.0,2.0,1.0,4.0,0.0,2,4,1.0,2,3.0,1.0,1.0,3.0,1,0,0.0,-0.8053179962652529,-1.080224217623321,0.6865237112845483,0.5601717256180693,0.0,0.015287189350171808,1.2443660490798654,1.0525492637535785,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,244400
940,1.0,6,5,1.0,2.0,2.0,4.0,3.0,2.0,0.0,2,4,1.0,0,0.0,1.0,2.0,3.0,0,0,0.0,-0.8053179962652529,-1.080224217623321,0.5723414396049618,-0.6433123382434124,0.0,1.462558515646812,-0.8650510624731955,0.09566501983231118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,150900
941,1.0,7,5,2.0,2.0,3.0,1.0,5.0,4.0,1.0,2,3,2.0,1,3.0,2.0,2.0,3.0,0,0,0.0,1.3227278024843763,-1.080224217623321,-0.9489599713609932,-0.19574872684078917,0.0,-0.07419258712975152,1.2189539834829226,-0.7372705631817974,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,214000
942,1.0,4,3,1.0,2.0,3.0,4.0,6.0,2.0,2.0,2,4,1.0,0,0.0,0.0,0.0,0.0,0,0,0.0,-0.8053179962652529,-1.080224217623321,1.2390153406777666,-1.3493086582899514,0.0,0.8853505873673104,-0.8650510624731955,0.09566501983231118,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,150000
943,0.0,5,4,1.0,2.0,2.0,3.0,1.0,2.0,0.0,2,4,1.0,0,0.0,1.0,2.0,3.0,0,0,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,1.372387206286044,0.0,1.2729957143601862,-0.8650510624731955,0.38451912551079387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,143000
944,1.0,6,6,1.0,2.0,2.0,1.0,6.0,3.0,0.0,1,3,2.0,1,4.0,2.0,2.0,3.0,0,0,0.0,1.4116804318845373,1.1431600846211918,-0.9489599713609932,0.6254448056301716,0.0,-0.4721081631875567,-0.8650510624731955,0.6561614240665161,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,137500
945,1.0,5,6,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1,2,1.0,0,0.0,1.0,2.0,3.0,1,1,0.0,-0.8053179962652529,-1.080224217623321,0.6344918236387874,1.2924136926406242,0.0,0.13914007231238598,1.1028449167098635,1.8400405282221532,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,124900
